UTC TIME,ACP SAMPLING TIME,MINUS15VOLT,15VOLT,5VOLT,RCAL,R0,TCGND,VREF1,VREF2,VREF3
2005-01-14T09:47:29:050,2222.5,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:29:175,2222.625,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:29:300,2222.75,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:29:425,2222.875,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:29:550,2223,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:29:675,2223.125,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:29:800,2223.25,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:29:925,2223.375,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:30:050,2223.5,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:30:175,2223.625,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:30:300,2223.75,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:30:425,2223.875,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:30:550,2224,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:30:675,2224.125,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:30:800,2224.25,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:30:925,2224.375,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:31:050,2224.5,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:31:175,2224.625,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:31:300,2224.75,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:31:425,2224.875,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:31:550,2225,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:31:675,2225.125,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:31:800,2225.25,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:31:925,2225.375,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:32:050,2225.5,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:32:175,2225.625,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:32:300,2225.75,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:32:425,2225.875,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:32:550,2226,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:32:675,2226.125,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:32:800,2226.25,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:32:925,2226.375,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:33:050,2226.5,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:33:175,2226.625,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:33:300,2226.75,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:33:425,2226.875,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:33:550,2227,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:33:675,2227.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:33:800,2227.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:33:925,2227.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:34:050,2227.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:34:175,2227.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:34:300,2227.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:34:425,2227.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:34:550,2228,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:34:675,2228.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:34:800,2228.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:34:925,2228.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:35:050,2228.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:35:175,2228.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:35:300,2228.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:35:425,2228.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:35:550,2229,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:35:675,2229.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:35:800,2229.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:35:925,2229.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:36:050,2229.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:36:175,2229.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:36:300,2229.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:36:425,2229.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:36:550,2230,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:36:675,2230.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:36:800,2230.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:36:925,2230.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:37:050,2230.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:37:175,2230.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:37:300,2230.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:37:425,2230.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:37:550,2231,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:37:675,2231.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:37:800,2231.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:37:925,2231.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:38:050,2231.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:38:175,2231.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:38:300,2231.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:38:425,2231.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:38:550,2232,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:38:675,2232.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:38:800,2232.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:38:925,2232.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:39:050,2232.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:39:175,2232.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:39:300,2232.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:39:425,2232.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:39:550,2233,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:39:675,2233.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:39:800,2233.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:39:925,2233.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:40:050,2233.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:40:175,2233.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:40:300,2233.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:40:425,2233.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:40:550,2234,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:40:675,2234.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:40:800,2234.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:40:925,2234.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:41:050,2234.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:41:175,2234.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:41:300,2234.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:41:425,2234.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:41:550,2235,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:41:675,2235.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:41:800,2235.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:41:925,2235.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:42:050,2235.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:42:175,2235.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:42:300,2235.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:42:425,2235.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:42:550,2236,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:42:675,2236.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:42:800,2236.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:42:925,2236.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:43:050,2236.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:43:175,2236.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:43:300,2236.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:43:425,2236.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:43:550,2237,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:43:675,2237.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:43:800,2237.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:43:925,2237.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:44:050,2237.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:44:175,2237.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:44:300,2237.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:44:425,2237.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:44:550,2238,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:44:675,2238.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:44:800,2238.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:44:925,2238.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:45:050,2238.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:45:175,2238.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:45:300,2238.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:45:425,2238.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:45:550,2239,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:45:675,2239.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:45:800,2239.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:45:925,2239.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:46:050,2239.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:46:175,2239.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:46:300,2239.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:46:425,2239.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:46:550,2240,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:46:675,2240.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:46:800,2240.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:46:925,2240.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:47:050,2240.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:47:175,2240.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:47:300,2240.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:47:425,2240.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:47:550,2241,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:47:675,2241.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:47:800,2241.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:47:925,2241.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:48:050,2241.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:48:175,2241.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:48:300,2241.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:48:425,2241.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:48:550,2242,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:48:675,2242.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:48:800,2242.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:48:925,2242.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:49:050,2242.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:49:175,2242.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:49:300,2242.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:49:425,2242.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:49:550,2243,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:49:675,2243.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:49:800,2243.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:49:925,2243.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:50:050,2243.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:50:175,2243.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:50:300,2243.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:50:425,2243.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:50:550,2244,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:50:675,2244.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:50:800,2244.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:50:925,2244.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:51:050,2244.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:51:175,2244.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:51:300,2244.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:51:425,2244.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:51:550,2245,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:51:675,2245.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:51:800,2245.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:51:925,2245.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:52:050,2245.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:52:175,2245.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:52:300,2245.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:52:425,2245.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:52:550,2246,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:52:675,2246.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:52:800,2246.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:52:925,2246.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:53:050,2246.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:53:175,2246.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:53:300,2246.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:53:425,2246.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:53:550,2247,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:53:675,2247.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:53:800,2247.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:53:925,2247.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:54:050,2247.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:54:175,2247.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:54:300,2247.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:54:425,2247.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:54:550,2248,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:54:675,2248.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:54:800,2248.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:54:925,2248.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:55:050,2248.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:55:175,2248.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:55:300,2248.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:55:425,2248.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:55:550,2249,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:55:675,2249.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:55:800,2249.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:55:925,2249.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:56:050,2249.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:56:175,2249.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:56:300,2249.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:56:425,2249.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:56:550,2250,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:56:675,2250.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:56:800,2250.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:56:925,2250.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:57:050,2250.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:57:175,2250.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:57:300,2250.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:57:425,2250.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T09:47:57:550,2251,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:57:675,2251.125,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:57:800,2251.25,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:57:925,2251.375,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:58:050,2251.5,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:58:175,2251.625,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:58:300,2251.75,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:58:425,2251.875,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:58:550,2252,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:58:675,2252.125,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:58:800,2252.25,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:58:925,2252.375,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:59:050,2252.5,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:59:175,2252.625,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:59:300,2252.75,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:59:425,2252.875,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:59:550,2253,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:59:675,2253.125,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:59:800,2253.25,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:47:59:925,2253.375,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T09:48:00:050,2253.5,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
