UTC TIME,ACP SAMPLING TIME,PTPM-PUMP MOTOR TEMPERATURE,PUMP SPEED,PUMP CURRENT
2005-01-14T09:58:13:675,2867.125,15.078,25424.88,0.722
2005-01-14T09:58:13:800,2867.25,15.078,24986.52,0.722
2005-01-14T09:58:13:925,2867.375,15.078,24986.52,0.722
2005-01-14T09:58:14:050,2867.5,15.078,24986.52,0.722
2005-01-14T09:58:14:175,2867.625,15.078,24986.52,0.722
2005-01-14T09:58:14:300,2867.75,15.078,24986.52,0.722
2005-01-14T09:58:14:425,2867.875,15.078,24986.52,0.722
2005-01-14T09:58:14:550,2868,15.078,25424.88,0.722
2005-01-14T09:58:14:675,2868.125,15.078,25424.88,0.722
2005-01-14T09:58:14:800,2868.25,15.078,25424.88,0.722
2005-01-14T09:58:14:925,2868.375,15.078,25424.88,0.722
2005-01-14T09:58:15:050,2868.5,15.078,25424.88,0.722
2005-01-14T09:58:15:175,2868.625,15.078,25424.88,0.722
2005-01-14T09:58:15:300,2868.75,15.078,24986.52,0.722
2005-01-14T09:58:15:425,2868.875,15.078,24986.52,0.722
2005-01-14T09:58:15:550,2869,15.078,24986.52,0.722
2005-01-14T09:58:15:675,2869.125,15.078,24986.52,0.722
2005-01-14T09:58:15:800,2869.25,15.078,24986.52,0.722
2005-01-14T09:58:15:925,2869.375,15.078,24986.52,0.722
2005-01-14T09:58:16:050,2869.5,15.078,24986.52,0.722
2005-01-14T09:58:16:175,2869.625,15.078,24986.52,0.722
2005-01-14T09:58:16:300,2869.75,15.078,24986.52,0.722
2005-01-14T09:58:16:425,2869.875,15.078,24986.52,0.722
2005-01-14T09:58:16:550,2870,15.078,25424.88,0.722
2005-01-14T09:58:16:675,2870.125,15.078,25424.88,0.722
2005-01-14T09:58:16:800,2870.25,15.078,25424.88,0.722
2005-01-14T09:58:16:925,2870.375,15.078,25424.88,0.722
2005-01-14T09:58:17:050,2870.5,15.078,25424.88,0.722
2005-01-14T09:58:17:175,2870.625,15.078,25424.88,0.722
2005-01-14T09:58:17:300,2870.75,15.078,25424.88,0.738
2005-01-14T09:58:17:425,2870.875,15.078,25424.88,0.738
2005-01-14T09:58:17:550,2871,15.078,25424.88,0.722
2005-01-14T09:58:17:675,2871.125,15.078,25424.88,0.722
2005-01-14T09:58:17:800,2871.25,15.078,25424.88,0.722
2005-01-14T09:58:17:925,2871.375,15.078,25424.88,0.722
2005-01-14T09:58:18:050,2871.5,15.078,25424.88,0.722
2005-01-14T09:58:18:175,2871.625,15.078,25424.88,0.722
2005-01-14T09:58:18:300,2871.75,15.078,25424.88,0.722
2005-01-14T09:58:18:425,2871.875,15.078,25424.88,0.722
2005-01-14T09:58:18:550,2872,15.078,25424.88,0.722
2005-01-14T09:58:18:675,2872.125,15.078,25424.88,0.722
2005-01-14T09:58:18:800,2872.25,15.078,25424.88,0.722
2005-01-14T09:58:18:925,2872.375,15.078,25424.88,0.722
2005-01-14T09:58:19:050,2872.5,15.078,24986.52,0.722
2005-01-14T09:58:19:175,2872.625,15.078,24986.52,0.722
2005-01-14T09:58:19:300,2872.75,15.078,24986.52,0.722
2005-01-14T09:58:19:425,2872.875,15.078,24986.52,0.722
2005-01-14T09:58:19:550,2873,15.078,24986.52,0.722
2005-01-14T09:58:19:675,2873.125,15.078,24986.52,0.722
2005-01-14T09:58:19:800,2873.25,15.078,24986.52,0.722
2005-01-14T09:58:19:925,2873.375,15.078,24986.52,0.722
2005-01-14T09:58:20:050,2873.5,15.078,24986.52,0.722
2005-01-14T09:58:20:175,2873.625,15.078,24986.52,0.722
2005-01-14T09:58:20:300,2873.75,15.078,24986.52,0.722
2005-01-14T09:58:20:425,2873.875,15.078,24986.52,0.722
2005-01-14T09:58:20:550,2874,15.078,24986.52,0.722
2005-01-14T09:58:20:675,2874.125,15.078,24986.52,0.722
2005-01-14T09:58:20:800,2874.25,15.078,24986.52,0.722
2005-01-14T09:58:20:925,2874.375,15.078,24986.52,0.722
2005-01-14T09:58:21:050,2874.5,15.078,24986.52,0.722
2005-01-14T09:58:21:175,2874.625,15.078,24986.52,0.722
2005-01-14T09:58:21:300,2874.75,15.078,24986.52,0.722
2005-01-14T09:58:21:425,2874.875,15.078,24986.52,0.722
2005-01-14T09:58:21:550,2875,15.078,24986.52,0.722
2005-01-14T09:58:21:675,2875.125,15.078,24986.52,0.722
2005-01-14T09:58:21:800,2875.25,15.078,24986.52,0.722
2005-01-14T09:58:21:925,2875.375,15.078,24986.52,0.722
2005-01-14T09:58:22:050,2875.5,15.078,24986.52,0.722
2005-01-14T09:58:22:175,2875.625,15.078,24986.52,0.722
2005-01-14T09:58:22:300,2875.75,15.078,24986.52,0.722
2005-01-14T09:58:22:425,2875.875,15.078,24986.52,0.722
2005-01-14T09:58:22:550,2876,15.078,24986.52,0.722
2005-01-14T09:58:22:675,2876.125,15.078,24986.52,0.722
2005-01-14T09:58:22:800,2876.25,15.078,24986.52,0.722
2005-01-14T09:58:22:925,2876.375,15.078,24986.52,0.722
2005-01-14T09:58:23:050,2876.5,15.078,24548.16,0.722
2005-01-14T09:58:23:175,2876.625,15.078,24548.16,0.722
2005-01-14T09:58:23:300,2876.75,15.078,24548.16,0.722
2005-01-14T09:58:23:425,2876.875,15.078,24548.16,0.722
2005-01-14T09:58:23:550,2877,15.078,24986.52,0.722
2005-01-14T09:58:23:675,2877.125,15.078,24986.52,0.722
2005-01-14T09:58:23:800,2877.25,15.078,24986.52,0.722
2005-01-14T09:58:23:925,2877.375,15.078,24986.52,0.722
2005-01-14T09:58:24:050,2877.5,15.078,24986.52,0.722
2005-01-14T09:58:24:175,2877.625,15.078,24986.52,0.722
2005-01-14T09:58:24:300,2877.75,15.078,25424.88,0.722
2005-01-14T09:58:24:425,2877.875,15.078,25424.88,0.722
2005-01-14T09:58:24:550,2878,15.078,25424.88,0.722
2005-01-14T09:58:24:675,2878.125,15.078,25424.88,0.722
2005-01-14T09:58:24:800,2878.25,15.078,25424.88,0.722
2005-01-14T09:58:24:925,2878.375,15.078,25424.88,0.722
2005-01-14T09:58:25:050,2878.5,15.078,25424.88,0.722
2005-01-14T09:58:25:175,2878.625,15.078,25424.88,0.722
2005-01-14T09:58:25:300,2878.75,15.078,25424.88,0.738
2005-01-14T09:58:25:425,2878.875,15.078,25424.88,0.738
2005-01-14T09:58:25:550,2879,15.078,25424.88,0.722
2005-01-14T09:58:25:675,2879.125,15.078,25424.88,0.722
2005-01-14T09:58:25:800,2879.25,15.078,24986.52,0.722
2005-01-14T09:58:25:925,2879.375,15.078,24986.52,0.722
2005-01-14T09:58:26:050,2879.5,15.078,24986.52,0.722
2005-01-14T09:58:26:175,2879.625,15.078,24986.52,0.722
2005-01-14T09:58:26:300,2879.75,15.078,24986.52,0.722
2005-01-14T09:58:26:425,2879.875,15.078,24986.52,0.722
2005-01-14T09:58:26:550,2880,15.078,24986.52,0.722
2005-01-14T09:58:26:675,2880.125,15.078,24986.52,0.722
2005-01-14T09:58:26:800,2880.25,15.078,24986.52,0.722
2005-01-14T09:58:26:925,2880.375,15.078,24986.52,0.722
2005-01-14T09:58:27:050,2880.5,15.078,24986.52,0.722
2005-01-14T09:58:27:175,2880.625,15.078,24986.52,0.722
2005-01-14T09:58:27:300,2880.75,15.078,24986.52,0.722
2005-01-14T09:58:27:425,2880.875,15.078,24986.52,0.722
2005-01-14T09:58:27:550,2881,15.078,24986.52,0.722
2005-01-14T09:58:27:675,2881.125,15.078,24986.52,0.722
2005-01-14T09:58:27:800,2881.25,15.078,24986.52,0.722
2005-01-14T09:58:27:925,2881.375,15.078,24986.52,0.722
2005-01-14T09:58:28:050,2881.5,15.078,24986.52,0.722
2005-01-14T09:58:28:175,2881.625,15.078,24986.52,0.722
2005-01-14T09:58:28:300,2881.75,15.078,25424.88,0.722
2005-01-14T09:58:28:425,2881.875,15.078,25424.88,0.722
2005-01-14T09:58:28:550,2882,15.078,25424.88,0.722
2005-01-14T09:58:28:675,2882.125,15.078,25424.88,0.722
2005-01-14T09:58:28:800,2882.25,15.078,25424.88,0.722
2005-01-14T09:58:28:925,2882.375,15.078,25424.88,0.722
2005-01-14T09:58:29:050,2882.5,15.078,25424.88,0.722
2005-01-14T09:58:29:175,2882.625,15.078,25424.88,0.722
2005-01-14T09:58:29:300,2882.75,15.078,24986.52,0.722
2005-01-14T09:58:29:425,2882.875,15.078,24986.52,0.722
2005-01-14T09:58:29:550,2883,15.078,24986.52,0.722
2005-01-14T09:58:29:675,2883.125,15.078,24986.52,0.722
2005-01-14T09:58:29:800,2883.25,15.078,24986.52,0.722
2005-01-14T09:58:29:925,2883.375,15.078,24986.52,0.722
2005-01-14T09:58:30:050,2883.5,15.078,24986.52,0.722
2005-01-14T09:58:30:175,2883.625,15.078,24986.52,0.722
2005-01-14T09:58:30:300,2883.75,15.078,24986.52,0.722
2005-01-14T09:58:30:425,2883.875,15.078,24986.52,0.722
2005-01-14T09:58:30:550,2884,15.078,24986.52,0.722
2005-01-14T09:58:30:675,2884.125,15.078,24986.52,0.722
2005-01-14T09:58:30:800,2884.25,15.078,24986.52,0.722
2005-01-14T09:58:30:925,2884.375,15.078,24986.52,0.722
2005-01-14T09:58:31:050,2884.5,15.078,24986.52,0.722
2005-01-14T09:58:31:175,2884.625,15.078,24986.52,0.722
2005-01-14T09:58:31:300,2884.75,15.078,25424.88,0.722
2005-01-14T09:58:31:425,2884.875,15.078,25424.88,0.722
2005-01-14T09:58:31:550,2885,15.078,24986.52,0.722
2005-01-14T09:58:31:675,2885.125,15.078,24986.52,0.722
2005-01-14T09:58:31:800,2885.25,15.078,24986.52,0.722
2005-01-14T09:58:31:925,2885.375,15.078,24986.52,0.722
2005-01-14T09:58:32:050,2885.5,15.078,24986.52,0.722
2005-01-14T09:58:32:175,2885.625,15.078,24986.52,0.722
2005-01-14T09:58:32:300,2885.75,15.078,24986.52,0.722
2005-01-14T09:58:32:425,2885.875,15.078,24986.52,0.722
2005-01-14T09:58:32:550,2886,15.078,24986.52,0.722
2005-01-14T09:58:32:675,2886.125,15.078,24986.52,0.722
2005-01-14T09:58:32:800,2886.25,15.078,24986.52,0.722
2005-01-14T09:58:32:925,2886.375,15.078,24986.52,0.722
2005-01-14T09:58:33:050,2886.5,15.078,24986.52,0.722
2005-01-14T09:58:33:175,2886.625,15.078,24986.52,0.722
2005-01-14T09:58:33:300,2886.75,15.078,24986.52,0.722
2005-01-14T09:58:33:425,2886.875,15.078,24986.52,0.722
2005-01-14T09:58:33:550,2887,15.078,24986.52,0.722
2005-01-14T09:58:33:675,2887.125,15.078,24986.52,0.722
2005-01-14T09:58:33:800,2887.25,15.078,24986.52,0.706
2005-01-14T09:58:33:925,2887.375,15.078,24986.52,0.706
2005-01-14T09:58:34:050,2887.5,15.078,24986.52,0.706
2005-01-14T09:58:34:175,2887.625,15.078,24986.52,0.706
2005-01-14T09:58:34:300,2887.75,15.078,24986.52,0.722
2005-01-14T09:58:34:425,2887.875,15.078,24986.52,0.722
2005-01-14T09:58:34:550,2888,15.078,24986.52,0.706
2005-01-14T09:58:34:675,2888.125,15.078,24986.52,0.706
2005-01-14T09:58:34:800,2888.25,15.078,24986.52,0.706
2005-01-14T09:58:34:925,2888.375,15.078,24986.52,0.706
2005-01-14T09:58:35:050,2888.5,15.078,24548.16,0.722
2005-01-14T09:58:35:175,2888.625,15.078,24548.16,0.722
2005-01-14T09:58:35:300,2888.75,15.078,24986.52,0.722
2005-01-14T09:58:35:425,2888.875,15.078,24986.52,0.722
2005-01-14T09:58:35:550,2889,15.078,24986.52,0.722
2005-01-14T09:58:35:675,2889.125,15.078,24986.52,0.722
2005-01-14T09:58:35:800,2889.25,15.078,24986.52,0.706
2005-01-14T09:58:35:925,2889.375,15.078,24986.52,0.706
2005-01-14T09:58:36:050,2889.5,15.078,24986.52,0.706
2005-01-14T09:58:36:175,2889.625,15.078,24986.52,0.706
2005-01-14T09:58:36:300,2889.75,15.078,24986.52,0.706
2005-01-14T09:58:36:425,2889.875,15.078,24986.52,0.706
2005-01-14T09:58:36:550,2890,15.078,24986.52,0.706
2005-01-14T09:58:36:675,2890.125,15.078,24986.52,0.706
2005-01-14T09:58:36:800,2890.25,15.078,24548.16,0.706
2005-01-14T09:58:36:925,2890.375,15.078,24548.16,0.706
2005-01-14T09:58:37:050,2890.5,15.078,24548.16,0.706
2005-01-14T09:58:37:175,2890.625,15.078,24548.16,0.706
2005-01-14T09:58:37:300,2890.75,15.078,24986.52,0.722
2005-01-14T09:58:37:425,2890.875,15.078,24986.52,0.722
2005-01-14T09:58:37:550,2891,15.078,25424.88,0.722
2005-01-14T09:58:37:675,2891.125,15.078,25424.88,0.722
2005-01-14T09:58:37:800,2891.25,15.078,25424.88,0.722
2005-01-14T09:58:37:925,2891.375,15.078,25424.88,0.722
2005-01-14T09:58:38:050,2891.5,15.078,25424.88,0.722
2005-01-14T09:58:38:175,2891.625,15.078,25424.88,0.722
2005-01-14T09:58:38:300,2891.75,15.078,25424.88,0.722
2005-01-14T09:58:38:425,2891.875,15.078,25424.88,0.722
2005-01-14T09:58:38:550,2892,15.078,24986.52,0.722
2005-01-14T09:58:38:675,2892.125,15.078,24986.52,0.722
2005-01-14T09:58:38:800,2892.25,15.078,24986.52,0.722
2005-01-14T09:58:38:925,2892.375,15.078,24986.52,0.722
2005-01-14T09:58:39:050,2892.5,15.078,24986.52,0.722
2005-01-14T09:58:39:175,2892.625,15.078,24986.52,0.722
2005-01-14T09:58:39:300,2892.75,15.078,25424.88,0.722
2005-01-14T09:58:39:425,2892.875,15.078,25424.88,0.722
2005-01-14T09:58:39:550,2893,15.078,25424.88,0.722
2005-01-14T09:58:39:675,2893.125,15.078,25424.88,0.722
2005-01-14T09:58:39:800,2893.25,15.078,25424.88,0.722
2005-01-14T09:58:39:925,2893.375,15.078,25424.88,0.722
2005-01-14T09:58:40:050,2893.5,15.078,25424.88,0.722
2005-01-14T09:58:40:175,2893.625,15.078,25424.88,0.722
2005-01-14T09:58:40:300,2893.75,15.078,25424.88,0.722
2005-01-14T09:58:40:425,2893.875,15.078,25424.88,0.722
2005-01-14T09:58:40:550,2894,15.078,24986.52,0.722
2005-01-14T09:58:40:675,2894.125,15.078,24986.52,0.722
2005-01-14T09:58:40:800,2894.25,15.078,24986.52,0.722
2005-01-14T09:58:40:925,2894.375,15.078,24986.52,0.722
2005-01-14T09:58:41:050,2894.5,15.078,24986.52,0.722
2005-01-14T09:58:41:175,2894.625,15.078,24986.52,0.722
2005-01-14T09:58:41:300,2894.75,15.078,24986.52,0.722
2005-01-14T09:58:41:425,2894.875,15.078,24986.52,0.722
2005-01-14T09:58:41:550,2895,15.078,24986.52,0.722
2005-01-14T09:58:41:675,2895.125,15.078,24986.52,0.722
2005-01-14T09:58:41:800,2895.25,15.078,24986.52,0.722
2005-01-14T09:58:41:925,2895.375,15.078,24986.52,0.722
2005-01-14T09:58:42:050,2895.5,15.078,24986.52,0.722
2005-01-14T09:58:42:175,2895.625,15.078,24986.52,0.722
2005-01-14T09:58:42:300,2895.75,15.078,24986.52,0.722
2005-01-14T09:58:42:425,2895.875,15.078,24986.52,0.722
2005-01-14T09:58:42:550,2896,15.078,24986.52,0.722
2005-01-14T09:58:42:675,2896.125,15.078,24986.52,0.722
2005-01-14T09:58:42:800,2896.25,15.078,24986.52,0.722
2005-01-14T09:58:42:925,2896.375,15.078,24986.52,0.722
2005-01-14T09:58:43:050,2896.5,15.078,25424.88,0.722
2005-01-14T09:58:43:175,2896.625,15.078,25424.88,0.722
2005-01-14T09:58:43:300,2896.75,15.078,25424.88,0.722
2005-01-14T09:58:43:425,2896.875,15.078,25424.88,0.722
2005-01-14T09:58:43:550,2897,15.078,25424.88,0.722
2005-01-14T09:58:43:675,2897.125,15.078,25424.88,0.722
2005-01-14T09:58:43:800,2897.25,15.078,25424.88,0.722
2005-01-14T09:58:43:925,2897.375,15.078,25424.88,0.722
2005-01-14T09:58:44:050,2897.5,15.078,24986.52,0.722
2005-01-14T09:58:44:175,2897.625,15.078,24986.52,0.722
2005-01-14T09:58:44:300,2897.75,15.078,24986.52,0.722
2005-01-14T09:58:44:425,2897.875,15.078,24986.52,0.722
2005-01-14T09:58:44:550,2898,15.078,24986.52,0.722
2005-01-14T09:58:44:675,2898.125,15.078,24986.52,0.722
2005-01-14T09:58:44:800,2898.25,15.078,24986.52,0.722
2005-01-14T09:58:44:925,2898.375,15.078,24986.52,0.722
2005-01-14T09:58:45:050,2898.5,15.078,24986.52,0.722
2005-01-14T09:58:45:175,2898.625,15.078,24986.52,0.722
2005-01-14T09:58:45:300,2898.75,15.078,24986.52,0.722
2005-01-14T09:58:45:425,2898.875,15.078,24986.52,0.722
2005-01-14T09:58:45:550,2899,15.078,24986.52,0.722
2005-01-14T09:58:45:675,2899.125,15.078,24986.52,0.722
2005-01-14T09:58:45:800,2899.25,15.078,24986.52,0.722
2005-01-14T09:58:45:925,2899.375,15.078,24986.52,0.722
2005-01-14T09:58:46:050,2899.5,15.078,24986.52,0.722
2005-01-14T09:58:46:175,2899.625,15.078,24986.52,0.722
2005-01-14T09:58:46:300,2899.75,15.078,24986.52,0.722
2005-01-14T09:58:46:425,2899.875,15.078,24986.52,0.722
2005-01-14T09:58:46:550,2900,15.078,24986.52,0.722
2005-01-14T09:58:46:675,2900.125,15.078,24986.52,0.722
2005-01-14T09:58:46:800,2900.25,15.078,24986.52,0.722
2005-01-14T09:58:46:925,2900.375,15.078,24986.52,0.722
2005-01-14T09:58:47:050,2900.5,15.078,24986.52,0.722
2005-01-14T09:58:47:175,2900.625,15.078,24986.52,0.722
2005-01-14T09:58:47:300,2900.75,15.078,24986.52,0.722
2005-01-14T09:58:47:425,2900.875,15.078,24986.52,0.722
2005-01-14T09:58:47:550,2901,15.078,24548.16,0.722
2005-01-14T09:58:47:675,2901.125,15.078,24548.16,0.722
2005-01-14T09:58:47:800,2901.25,15.078,24986.52,0.706
2005-01-14T09:58:47:925,2901.375,15.078,24986.52,0.706
2005-01-14T09:58:48:050,2901.5,15.078,24986.52,0.722
2005-01-14T09:58:48:175,2901.625,15.078,24986.52,0.722
2005-01-14T09:58:48:300,2901.75,15.078,24986.52,0.722
2005-01-14T09:58:48:425,2901.875,15.078,24986.52,0.722
2005-01-14T09:58:48:550,2902,15.078,24986.52,0.722
2005-01-14T09:58:48:675,2902.125,15.078,24986.52,0.722
2005-01-14T09:58:48:800,2902.25,15.078,24986.52,0.722
2005-01-14T09:58:48:925,2902.375,15.078,24986.52,0.722
2005-01-14T09:58:49:050,2902.5,15.078,24986.52,0.722
2005-01-14T09:58:49:175,2902.625,15.078,24986.52,0.722
2005-01-14T09:58:49:300,2902.75,15.078,24986.52,0.722
2005-01-14T09:58:49:425,2902.875,15.078,24986.52,0.722
2005-01-14T09:58:49:550,2903,15.078,24986.52,0.722
2005-01-14T09:58:49:675,2903.125,15.078,24986.52,0.722
2005-01-14T09:58:49:800,2903.25,15.078,24986.52,0.722
2005-01-14T09:58:49:925,2903.375,15.078,24986.52,0.722
2005-01-14T09:58:50:050,2903.5,15.078,24986.52,0.722
2005-01-14T09:58:50:175,2903.625,15.078,24986.52,0.722
2005-01-14T09:58:50:300,2903.75,15.078,25424.88,0.722
2005-01-14T09:58:50:425,2903.875,15.078,25424.88,0.722
2005-01-14T09:58:50:550,2904,15.078,25424.88,0.722
2005-01-14T09:58:50:675,2904.125,15.078,25424.88,0.722
2005-01-14T09:58:50:800,2904.25,15.078,25424.88,0.722
2005-01-14T09:58:50:925,2904.375,15.078,25424.88,0.722
2005-01-14T09:58:51:050,2904.5,15.078,25424.88,0.722
2005-01-14T09:58:51:175,2904.625,15.078,25424.88,0.722
2005-01-14T09:58:51:300,2904.75,15.078,25424.88,0.722
2005-01-14T09:58:51:425,2904.875,15.078,25424.88,0.722
2005-01-14T09:58:51:550,2905,15.078,25424.88,0.722
2005-01-14T09:58:51:675,2905.125,15.078,25424.88,0.722
2005-01-14T09:58:51:800,2905.25,15.078,25424.88,0.722
2005-01-14T09:58:51:925,2905.375,15.078,25424.88,0.722
2005-01-14T09:58:52:050,2905.5,15.078,25424.88,0.722
2005-01-14T09:58:52:175,2905.625,15.078,25424.88,0.722
2005-01-14T09:58:52:300,2905.75,15.078,25424.88,0.722
2005-01-14T09:58:52:425,2905.875,15.078,25424.88,0.722
2005-01-14T09:58:52:550,2906,15.078,25424.88,0.722
2005-01-14T09:58:52:675,2906.125,15.078,25424.88,0.722
2005-01-14T09:58:52:800,2906.25,15.078,24986.52,0.722
2005-01-14T09:58:52:925,2906.375,15.078,24986.52,0.722
2005-01-14T09:58:53:050,2906.5,15.078,24986.52,0.738
2005-01-14T09:58:53:175,2906.625,15.078,24986.52,0.738
2005-01-14T09:58:53:300,2906.75,15.078,24986.52,0.722
2005-01-14T09:58:53:425,2906.875,15.078,24986.52,0.722
2005-01-14T09:58:53:550,2907,15.078,24986.52,0.722
2005-01-14T09:58:53:675,2907.125,15.078,24986.52,0.722
2005-01-14T09:58:53:800,2907.25,15.078,24986.52,0.722
2005-01-14T09:58:53:925,2907.375,15.078,24986.52,0.722
2005-01-14T09:58:54:050,2907.5,15.078,25424.88,0.738
2005-01-14T09:58:54:175,2907.625,15.078,25424.88,0.738
2005-01-14T09:58:54:300,2907.75,15.078,25424.88,0.722
2005-01-14T09:58:54:425,2907.875,15.078,25424.88,0.722
2005-01-14T09:58:54:550,2908,15.078,25424.88,0.722
2005-01-14T09:58:54:675,2908.125,15.078,25424.88,0.722
2005-01-14T09:58:54:800,2908.25,15.078,24986.52,0.722
2005-01-14T09:58:54:925,2908.375,15.078,24986.52,0.722
2005-01-14T09:58:55:050,2908.5,15.078,24986.52,0.722
2005-01-14T09:58:55:175,2908.625,15.078,24986.52,0.722
2005-01-14T09:58:55:300,2908.75,15.078,24986.52,0.722
2005-01-14T09:58:55:425,2908.875,15.078,24986.52,0.722
2005-01-14T09:58:55:550,2909,15.078,24986.52,0.722
2005-01-14T09:58:55:675,2909.125,15.078,24986.52,0.722
2005-01-14T09:58:55:800,2909.25,15.078,24986.52,0.722
2005-01-14T09:58:55:925,2909.375,15.078,24986.52,0.722
2005-01-14T09:58:56:050,2909.5,15.078,24986.52,0.722
2005-01-14T09:58:56:175,2909.625,15.078,24986.52,0.722
2005-01-14T09:58:56:300,2909.75,15.078,24986.52,0.738
2005-01-14T09:58:56:425,2909.875,15.078,24986.52,0.738
2005-01-14T09:58:56:550,2910,15.078,25424.88,0.722
2005-01-14T09:58:56:675,2910.125,15.078,25424.88,0.722
2005-01-14T09:58:56:800,2910.25,15.078,25424.88,0.722
2005-01-14T09:58:56:925,2910.375,15.078,25424.88,0.722
2005-01-14T09:58:57:050,2910.5,15.078,24986.52,0.722
2005-01-14T09:58:57:175,2910.625,15.078,24986.52,0.722
2005-01-14T09:58:57:300,2910.75,15.078,24986.52,0.722
2005-01-14T09:58:57:425,2910.875,15.078,24986.52,0.722
2005-01-14T09:58:57:550,2911,15.078,24986.52,0.722
2005-01-14T09:58:57:675,2911.125,15.078,24986.52,0.722
2005-01-14T09:58:57:800,2911.25,15.078,24986.52,0.722
2005-01-14T09:58:57:925,2911.375,15.078,24986.52,0.722
2005-01-14T09:58:58:050,2911.5,15.078,24986.52,0.722
2005-01-14T09:58:58:175,2911.625,15.078,24986.52,0.722
2005-01-14T09:58:58:300,2911.75,15.078,24986.52,0.722
2005-01-14T09:58:58:425,2911.875,15.078,24986.52,0.722
2005-01-14T09:58:58:550,2912,15.078,24986.52,0.722
2005-01-14T09:58:58:675,2912.125,15.078,24986.52,0.722
2005-01-14T09:58:58:800,2912.25,14.07,24986.52,0.722
2005-01-14T09:58:58:925,2912.375,14.07,24986.52,0.722
2005-01-14T09:58:59:050,2912.5,14.07,24986.52,0.722
2005-01-14T09:58:59:175,2912.625,14.07,24986.52,0.722
2005-01-14T09:58:59:300,2912.75,14.07,24986.52,0.722
2005-01-14T09:58:59:425,2912.875,14.07,24986.52,0.722
2005-01-14T09:58:59:550,2913,14.07,24986.52,0.722
2005-01-14T09:58:59:675,2913.125,14.07,24986.52,0.722
2005-01-14T09:58:59:800,2913.25,14.07,24548.16,0.722
2005-01-14T09:58:59:925,2913.375,14.07,24548.16,0.722
2005-01-14T09:59:00:050,2913.5,14.07,24986.52,0.722
2005-01-14T09:59:00:175,2913.625,14.07,24986.52,0.722
2005-01-14T09:59:00:300,2913.75,14.07,24986.52,0.722
2005-01-14T09:59:00:425,2913.875,14.07,24986.52,0.722
2005-01-14T09:59:00:550,2914,14.07,24986.52,0.722
2005-01-14T09:59:00:675,2914.125,14.07,24986.52,0.722
2005-01-14T09:59:00:800,2914.25,14.07,24986.52,0.722
2005-01-14T09:59:00:925,2914.375,14.07,24986.52,0.722
2005-01-14T09:59:01:050,2914.5,14.07,24986.52,0.722
2005-01-14T09:59:01:175,2914.625,14.07,24986.52,0.722
2005-01-14T09:59:01:300,2914.75,14.07,24986.52,0.722
2005-01-14T09:59:01:425,2914.875,14.07,24986.52,0.722
2005-01-14T09:59:01:550,2915,14.07,24986.52,0.722
2005-01-14T09:59:01:675,2915.125,14.07,24986.52,0.722
2005-01-14T09:59:01:800,2915.25,14.07,24986.52,0.722
2005-01-14T09:59:01:925,2915.375,14.07,24986.52,0.722
2005-01-14T09:59:02:050,2915.5,14.07,24986.52,0.722
2005-01-14T09:59:02:175,2915.625,14.07,24986.52,0.722
2005-01-14T09:59:02:300,2915.75,14.07,24548.16,0.722
2005-01-14T09:59:02:425,2915.875,14.07,24548.16,0.722
2005-01-14T09:59:02:550,2916,14.07,24548.16,0.722
2005-01-14T09:59:02:675,2916.125,14.07,24548.16,0.722
2005-01-14T09:59:02:800,2916.25,14.07,24986.52,0.722
2005-01-14T09:59:02:925,2916.375,14.07,24986.52,0.722
